City,Date,AQI,PM2.5,PM10,NO2,SO2,CO
Kolkata,2021-06-28,140,151,332,47,38,4
Kolkata,2021-06-29,121,168,369,51,40,1
Kolkata,2021-06-30,138,290,248,71,48,4
Kolkata,2021-07-01,148,146,193,69,33,3
Kolkata,2021-07-02,122,177,162,65,9,1
Kolkata,2021-07-03,163,234,282,74,5,1
Kolkata,2021-07-04,167,52,225,97,45,2
Kolkata,2021-07-05,153,96,262,85,8,3
Kolkata,2021-07-06,166,187,203,58,23,4
Kolkata,2021-07-07,127,254,185,41,35,2
Kolkata,2021-07-08,138,256,229,31,16,0
Kolkata,2021-07-09,154,231,279,89,14,1
Kolkata,2021-07-10,177,295,294,29,31,1
Kolkata,2021-07-11,147,183,254,74,24,0
Kolkata,2021-07-12,168,228,106,69,40,0
Kolkata,2021-07-13,147,146,344,79,27,2
Kolkata,2021-07-14,176,183,389,86,21,4
Kolkata,2021-07-15,175,298,176,49,22,2
Kolkata,2021-07-16,179,178,275,26,18,0
Kolkata,2021-07-17,139,175,202,99,33,3
Kolkata,2021-07-18,174,203,176,77,22,3
Kolkata,2021-07-19,157,179,345,49,7,1
Kolkata,2021-07-20,166,266,264,61,5,2
Kolkata,2021-07-21,154,228,310,22,49,4
Kolkata,2021-07-22,170,154,370,38,31,4
Kolkata,2021-07-23,152,87,210,98,47,2
Kolkata,2021-07-24,171,251,323,60,33,0
Kolkata,2021-07-25,168,143,82,27,24,4
Kolkata,2021-07-26,164,197,238,82,19,1
Kolkata,2021-07-27,176,226,159,94,17,2
Kolkata,2021-07-28,160,97,205,52,9,3
Kolkata,2021-07-29,143,117,233,23,32,2
Kolkata,2021-07-30,144,206,284,74,33,4
Kolkata,2021-07-31,161,294,203,76,16,1
Kolkata,2021-08-01,137,280,131,97,34,2
Kolkata,2021-08-02,176,231,295,30,9,0
Kolkata,2021-08-03,177,244,189,22,36,0
Kolkata,2021-08-04,129,166,277,32,8,1
Kolkata,2021-08-05,137,150,175,95,24,4
Kolkata,2021-08-06,170,172,140,85,47,2
Kolkata,2021-08-07,168,159,368,82,25,3
Kolkata,2021-08-08,171,183,397,68,11,1
Kolkata,2021-08-09,161,192,85,26,13,0
Kolkata,2021-08-10,161,73,366,75,25,3
Kolkata,2021-08-11,164,225,111,62,23,4
Kolkata,2021-08-12,131,214,178,68,42,1
Kolkata,2021-08-13,141,266,306,75,19,4
Kolkata,2021-08-14,147,273,392,26,38,1
Kolkata,2021-08-15,150,92,369,85,16,1
Kolkata,2021-08-16,154,123,358,22,18,1
Kolkata,2021-08-17,169,231,119,67,29,4
Kolkata,2021-08-18,120,128,244,23,27,1
Kolkata,2021-08-19,141,198,206,26,43,2
Kolkata,2021-08-20,129,282,385,50,9,1
Kolkata,2021-08-21,141,233,82,91,33,0
Kolkata,2021-08-22,124,238,122,47,12,2
Kolkata,2021-08-23,174,263,228,88,20,4
Kolkata,2021-08-24,136,132,112,93,36,1
Kolkata,2021-08-25,148,271,373,58,41,0
Kolkata,2021-08-26,153,177,325,30,46,3
Kolkata,2021-08-27,167,215,114,76,21,3
Kolkata,2021-08-28,161,231,114,63,40,4
Kolkata,2021-08-29,170,164,356,97,15,0
Kolkata,2021-08-30,150,241,219,91,32,1
Kolkata,2021-08-31,166,292,260,41,32,3
Kolkata,2021-09-01,142,128,351,49,41,2
Kolkata,2021-09-02,162,193,106,55,33,2
Kolkata,2021-09-03,195,295,245,92,33,3
Kolkata,2021-09-04,171,174,285,84,9,2
Kolkata,2021-09-05,155,119,90,75,43,3
Kolkata,2021-09-06,162,246,260,80,41,1
Kolkata,2021-09-07,166,276,314,60,12,3
Kolkata,2021-09-08,194,135,157,62,47,4
Kolkata,2021-09-09,189,284,149,83,13,0
Kolkata,2021-09-10,198,201,297,48,9,1
Kolkata,2021-09-11,146,82,146,86,20,0
Kolkata,2021-09-12,146,136,355,44,13,3
Kolkata,2021-09-13,199,83,249,77,38,4
Kolkata,2021-09-14,143,151,186,41,8,4
Kolkata,2021-09-15,154,109,143,85,46,3
Kolkata,2021-09-16,184,244,251,69,16,4
Kolkata,2021-09-17,185,173,355,29,35,4
Kolkata,2021-09-18,199,196,200,39,29,4
Kolkata,2021-09-19,160,252,83,51,31,2
Kolkata,2021-09-20,156,239,396,45,18,4
Kolkata,2021-09-21,191,267,166,87,9,3
Kolkata,2021-09-22,141,104,179,60,15,0
Kolkata,2021-09-23,191,99,281,44,49,4
Kolkata,2021-09-24,155,77,306,25,17,3
Kolkata,2021-09-25,198,242,254,89,44,0
Kolkata,2021-09-26,195,55,106,76,40,2
Kolkata,2021-09-27,182,114,367,66,9,2
Kolkata,2021-09-28,144,162,83,56,41,2
Kolkata,2021-09-29,184,159,216,46,39,4
Kolkata,2021-09-30,147,166,142,52,30,3
Kolkata,2021-10-01,177,105,134,77,24,1
Kolkata,2021-10-02,147,231,226,26,21,4
Kolkata,2021-10-03,190,104,276,54,22,1
Kolkata,2021-10-04,190,134,89,38,16,2
Kolkata,2021-10-05,189,67,114,95,26,0
Kolkata,2021-10-06,197,275,192,83,26,2
Kolkata,2021-10-07,185,274,191,69,29,2
Kolkata,2021-10-08,194,56,283,80,11,4
Kolkata,2021-10-09,162,211,110,77,43,2
Kolkata,2021-10-10,164,285,375,97,41,0
Kolkata,2021-10-11,185,217,161,85,46,0
Kolkata,2021-10-12,161,149,299,87,9,1
Kolkata,2021-10-13,185,127,235,70,46,1
Kolkata,2021-10-14,164,294,223,47,16,3
Kolkata,2021-10-15,160,223,311,27,12,0
Kolkata,2021-10-16,148,56,244,33,7,0
Kolkata,2021-10-17,193,234,96,21,20,1
Kolkata,2021-10-18,161,293,146,26,7,4
Kolkata,2021-10-19,194,164,348,90,35,0
Kolkata,2021-10-20,162,235,294,56,14,3
Kolkata,2021-10-21,175,260,362,49,14,3
Kolkata,2021-10-22,197,116,172,63,15,2
Kolkata,2021-10-23,176,109,134,25,22,3
Kolkata,2021-10-24,144,112,203,46,22,1
Kolkata,2021-10-25,164,262,308,84,34,2
Kolkata,2021-10-26,157,272,347,81,28,3
Kolkata,2021-10-27,165,240,327,63,34,4
Kolkata,2021-10-28,169,141,209,41,28,0
Kolkata,2021-10-29,173,238,185,51,28,1
Kolkata,2021-10-30,169,138,379,72,29,1
Kolkata,2021-10-31,147,108,212,34,26,1
Kolkata,2021-11-01,192,235,123,27,9,1
Kolkata,2021-11-02,226,104,198,57,15,2
Kolkata,2021-11-03,231,94,358,49,46,4
Kolkata,2021-11-04,241,299,347,84,47,0
Kolkata,2021-11-05,241,238,323,35,12,1
Kolkata,2021-11-06,196,208,377,55,48,0
Kolkata,2021-11-07,244,51,91,69,35,4
Kolkata,2021-11-08,232,73,257,47,24,4
Kolkata,2021-11-09,239,66,197,88,40,4
Kolkata,2021-11-10,201,262,121,98,42,2
Kolkata,2021-11-11,208,207,132,59,8,0
Kolkata,2021-11-12,198,251,165,99,10,4
Kolkata,2021-11-13,200,168,200,50,44,2
Kolkata,2021-11-14,242,116,140,22,19,4
Kolkata,2021-11-15,224,203,170,91,21,2
Kolkata,2021-11-16,242,235,209,75,10,2
Kolkata,2021-11-17,214,97,217,37,23,3
Kolkata,2021-11-18,199,90,85,35,32,3
Kolkata,2021-11-19,209,130,87,33,17,3
Kolkata,2021-11-20,225,282,357,75,6,4
Kolkata,2021-11-21,236,269,239,47,26,4
Kolkata,2021-11-22,209,228,163,81,7,2
Kolkata,2021-11-23,215,101,294,94,5,4
Kolkata,2021-11-24,233,292,142,72,9,1
Kolkata,2021-11-25,203,127,112,94,36,0
Kolkata,2021-11-26,221,134,283,88,29,0
Kolkata,2021-11-27,196,228,363,39,32,3
Kolkata,2021-11-28,198,82,350,98,47,4
Kolkata,2021-11-29,194,168,332,72,20,3
Kolkata,2021-11-30,210,97,240,76,44,2
Kolkata,2021-12-01,216,78,295,77,35,0
Kolkata,2021-12-02,213,238,166,24,35,4
Kolkata,2021-12-03,227,185,248,73,30,4
Kolkata,2021-12-04,243,214,112,67,35,2
Kolkata,2021-12-05,204,244,372,38,29,0
Kolkata,2021-12-06,207,145,155,40,46,0
Kolkata,2021-12-07,245,230,251,26,6,3
Kolkata,2021-12-08,241,120,116,89,22,2
Kolkata,2021-12-09,221,169,240,75,5,0
Kolkata,2021-12-10,244,65,133,51,5,0
Kolkata,2021-12-11,224,80,159,97,40,0
Kolkata,2021-12-12,199,261,149,98,19,0
Kolkata,2021-12-13,241,291,152,63,27,4
Kolkata,2021-12-14,226,151,396,99,28,3
Kolkata,2021-12-15,225,166,239,50,49,2
Kolkata,2021-12-16,231,56,366,86,44,4
Kolkata,2021-12-17,237,223,120,29,26,2
Kolkata,2021-12-18,201,235,324,45,28,1
Kolkata,2021-12-19,227,162,287,88,45,2
Kolkata,2021-12-20,236,283,155,61,25,2
Kolkata,2021-12-21,204,125,166,76,24,3
Kolkata,2021-12-22,244,77,186,78,30,4
Kolkata,2021-12-23,210,204,308,75,21,0
Kolkata,2021-12-24,235,138,145,44,9,3
Kolkata,2021-12-25,217,92,134,20,16,2
Kolkata,2021-12-26,231,254,200,54,12,4
Kolkata,2021-12-27,236,126,105,87,46,0
Kolkata,2021-12-28,198,54,89,93,44,4
Kolkata,2021-12-29,238,102,208,27,7,3
Kolkata,2021-12-30,191,154,319,73,9,0
Kolkata,2021-12-31,196,268,290,67,25,1
Kolkata,2022-01-01,200,283,350,62,13,1
Kolkata,2022-01-02,234,98,216,25,49,0
Kolkata,2022-01-03,220,250,283,41,30,3
Kolkata,2022-01-04,241,122,224,24,12,2
Kolkata,2022-01-05,219,128,165,36,17,1
Kolkata,2022-01-06,207,177,86,21,26,1
Kolkata,2022-01-07,209,91,234,28,14,4
Kolkata,2022-01-08,236,221,331,35,22,0
Kolkata,2022-01-09,224,270,296,70,14,4
Kolkata,2022-01-10,238,228,307,85,5,1
Kolkata,2022-01-11,228,87,399,29,29,0
Kolkata,2022-01-12,201,111,305,80,27,1
Kolkata,2022-01-13,207,126,361,93,6,3
Kolkata,2022-01-14,220,94,189,84,41,2
Kolkata,2022-01-15,236,84,237,44,28,2
Kolkata,2022-01-16,230,200,94,94,19,3
Kolkata,2022-01-17,223,89,314,98,13,1
Kolkata,2022-01-18,219,192,325,80,9,0
Kolkata,2022-01-19,236,219,193,86,17,0
Kolkata,2022-01-20,238,57,184,27,38,4
Kolkata,2022-01-21,197,96,220,48,20,3
Kolkata,2022-01-22,219,132,112,81,12,2
Kolkata,2022-01-23,223,288,392,20,40,2
Kolkata,2022-01-24,210,129,145,58,26,2
Kolkata,2022-01-25,205,96,250,58,5,2
Kolkata,2022-01-26,245,162,339,39,16,4
Kolkata,2022-01-27,196,51,327,65,38,3
Kolkata,2022-01-28,218,282,322,59,37,3
Kolkata,2022-01-29,211,97,205,88,48,1
Kolkata,2022-01-30,233,203,372,34,27,0
Kolkata,2022-01-31,238,114,116,50,30,1
Kolkata,2022-02-01,199,81,246,88,40,4
Kolkata,2022-02-02,174,153,311,24,39,3
Kolkata,2022-02-03,150,179,336,64,11,4
Kolkata,2022-02-04,180,177,223,68,25,1
Kolkata,2022-02-05,187,102,165,75,22,4
Kolkata,2022-02-06,145,180,177,34,36,2
Kolkata,2022-02-07,197,180,313,75,7,3
Kolkata,2022-02-08,151,99,155,84,22,3
Kolkata,2022-02-09,144,167,333,80,16,2
Kolkata,2022-02-10,168,161,84,31,42,3
Kolkata,2022-02-11,172,156,299,24,15,4
Kolkata,2022-02-12,190,90,125,59,28,1
Kolkata,2022-02-13,148,116,122,50,29,2
Kolkata,2022-02-14,157,180,301,64,22,0
Kolkata,2022-02-15,181,157,332,93,19,0
Kolkata,2022-02-16,198,169,283,46,16,3
Kolkata,2022-02-17,174,58,389,86,48,0
Kolkata,2022-02-18,181,182,255,72,31,3
Kolkata,2022-02-19,151,279,193,20,42,2
Kolkata,2022-02-20,197,144,161,44,7,4
Kolkata,2022-02-21,179,174,150,64,37,4
Kolkata,2022-02-22,152,107,319,35,14,1
Kolkata,2022-02-23,153,113,153,24,29,2
Kolkata,2022-02-24,199,234,88,79,8,1
Kolkata,2022-02-25,152,277,214,29,16,0
Kolkata,2022-02-26,168,114,352,75,6,2
Kolkata,2022-02-27,189,277,120,63,22,1
Kolkata,2022-02-28,183,184,148,39,23,1
Kolkata,2022-03-01,196,149,289,98,32,3
Kolkata,2022-03-02,176,136,206,65,36,0
Kolkata,2022-03-03,165,295,81,69,46,2
Kolkata,2022-03-04,189,167,370,27,19,1
Kolkata,2022-03-05,175,86,332,22,25,4
Kolkata,2022-03-06,154,255,330,68,16,2
Kolkata,2022-03-07,153,187,171,51,15,2
Kolkata,2022-03-08,188,203,113,76,9,1
Kolkata,2022-03-09,180,298,175,92,8,1
Kolkata,2022-03-10,193,201,255,27,10,3
Kolkata,2022-03-11,157,252,164,55,29,3
Kolkata,2022-03-12,199,76,134,32,13,1
Kolkata,2022-03-13,167,240,128,62,40,0
Kolkata,2022-03-14,160,119,301,44,13,0
Kolkata,2022-03-15,197,234,334,57,30,2
Kolkata,2022-03-16,194,278,266,51,34,0
Kolkata,2022-03-17,184,108,106,99,34,4
Kolkata,2022-03-18,185,227,275,95,22,3
Kolkata,2022-03-19,158,50,111,91,49,4
Kolkata,2022-03-20,197,182,103,84,41,0
Kolkata,2022-03-21,172,277,259,29,15,0
Kolkata,2022-03-22,151,164,232,31,28,0
Kolkata,2022-03-23,143,225,140,70,35,0
Kolkata,2022-03-24,170,126,256,22,8,1
Kolkata,2022-03-25,188,65,275,81,39,1
Kolkata,2022-03-26,152,113,210,36,5,0
Kolkata,2022-03-27,190,173,362,53,27,2
Kolkata,2022-03-28,192,284,103,20,24,0
Kolkata,2022-03-29,142,188,169,74,15,2
Kolkata,2022-03-30,144,272,348,90,20,1
Kolkata,2022-03-31,187,119,314,94,20,1
Kolkata,2022-04-01,174,193,156,32,6,0
Kolkata,2022-04-02,156,182,333,74,44,1
Kolkata,2022-04-03,154,87,168,68,33,3
Kolkata,2022-04-04,155,111,168,28,44,2
Kolkata,2022-04-05,141,269,195,20,26,1
Kolkata,2022-04-06,140,269,374,43,45,2
Kolkata,2022-04-07,161,72,170,38,34,3
Kolkata,2022-04-08,164,183,294,86,6,2
Kolkata,2022-04-09,194,74,167,87,34,0
Kolkata,2022-04-10,184,170,248,70,38,1
Kolkata,2022-04-11,180,217,138,93,31,0
Kolkata,2022-04-12,178,118,234,22,8,4
Kolkata,2022-04-13,183,240,228,34,49,1
Kolkata,2022-04-14,147,297,229,25,11,2
Kolkata,2022-04-15,177,142,284,95,28,1
Kolkata,2022-04-16,184,181,129,70,26,2
Kolkata,2022-04-17,162,285,221,44,31,0
Kolkata,2022-04-18,144,219,204,97,17,0
Kolkata,2022-04-19,143,91,95,55,46,2
Kolkata,2022-04-20,157,261,363,96,45,3
Kolkata,2022-04-21,152,140,90,95,9,1
Kolkata,2022-04-22,195,288,307,49,24,0
Kolkata,2022-04-23,182,69,134,25,19,1
Kolkata,2022-04-24,169,277,206,91,25,2
Kolkata,2022-04-25,198,265,257,22,22,3
Kolkata,2022-04-26,193,284,126,29,44,2
Kolkata,2022-04-27,175,265,339,57,14,1
Kolkata,2022-04-28,163,120,169,24,5,3
Kolkata,2022-04-29,198,114,323,63,10,2
Kolkata,2022-04-30,152,88,98,23,20,2
Kolkata,2022-05-01,179,257,177,38,49,3
Kolkata,2022-05-02,188,191,145,76,49,0
Kolkata,2022-05-03,193,68,340,79,40,3
Kolkata,2022-05-04,161,273,94,63,40,3
Kolkata,2022-05-05,144,214,96,66,49,1
Kolkata,2022-05-06,178,94,352,35,23,4
Kolkata,2022-05-07,199,92,337,60,17,0
Kolkata,2022-05-08,148,275,334,73,26,1
Kolkata,2022-05-09,195,271,141,48,48,3
Kolkata,2022-05-10,185,190,123,65,42,2
Kolkata,2022-05-11,149,281,393,99,22,3
Kolkata,2022-05-12,148,67,197,84,23,2
Kolkata,2022-05-13,156,74,279,63,35,0
Kolkata,2022-05-14,155,100,338,53,23,4
Kolkata,2022-05-15,172,69,250,37,38,2
Kolkata,2022-05-16,145,210,350,41,22,4
Kolkata,2022-05-17,187,55,104,61,47,1
Kolkata,2022-05-18,149,205,362,59,21,0
Kolkata,2022-05-19,166,232,192,83,24,4
Kolkata,2022-05-20,180,109,370,98,35,4
Kolkata,2022-05-21,165,209,295,35,6,3
Kolkata,2022-05-22,175,290,82,97,27,0
Kolkata,2022-05-23,158,215,382,57,33,1
Kolkata,2022-05-24,188,130,191,55,49,0
Kolkata,2022-05-25,188,235,370,51,8,3
Kolkata,2022-05-26,180,138,143,90,35,3
Kolkata,2022-05-27,182,82,393,81,24,1
Kolkata,2022-05-28,173,238,335,47,43,0
Kolkata,2022-05-29,172,205,235,26,19,2
Kolkata,2022-05-30,176,135,269,69,44,4
Kolkata,2022-05-31,181,137,117,26,14,4
Kolkata,2022-06-01,167,201,315,53,22,0
Kolkata,2022-06-02,147,222,180,71,34,4
Kolkata,2022-06-03,138,257,326,53,34,2
Kolkata,2022-06-04,152,231,273,56,22,1
Kolkata,2022-06-05,176,98,279,63,11,4
Kolkata,2022-06-06,123,177,86,93,15,4
Kolkata,2022-06-07,129,171,244,41,41,0
Kolkata,2022-06-08,145,108,355,22,9,4
Kolkata,2022-06-09,127,285,138,65,40,3
Kolkata,2022-06-10,125,166,159,77,30,0
Kolkata,2022-06-11,120,224,119,84,23,4
Kolkata,2022-06-12,157,289,277,37,37,0
Kolkata,2022-06-13,156,146,212,90,24,0
Kolkata,2022-06-14,132,270,177,72,13,0
Kolkata,2022-06-15,136,160,116,92,8,2
Kolkata,2022-06-16,123,199,355,87,24,1
Kolkata,2022-06-17,126,183,355,44,8,1
Kolkata,2022-06-18,176,191,390,90,10,1
Kolkata,2022-06-19,132,288,382,87,9,1
Kolkata,2022-06-20,156,200,161,20,18,1
Kolkata,2022-06-21,170,53,315,51,11,3
Kolkata,2022-06-22,149,225,287,42,40,0
Kolkata,2022-06-23,137,53,291,54,24,0
Kolkata,2022-06-24,135,229,215,30,38,1
Kolkata,2022-06-25,144,190,260,23,12,0
Kolkata,2022-06-26,143,262,255,96,36,0
Kolkata,2022-06-27,172,242,352,75,22,1
Kolkata,2022-06-28,168,244,132,59,33,3
Kolkata,2022-06-29,147,68,202,56,28,3
Kolkata,2022-06-30,154,265,294,42,48,3
Kolkata,2022-07-01,155,201,259,95,9,1
Kolkata,2022-07-02,166,202,387,60,14,1
Kolkata,2022-07-03,156,220,288,69,6,0
Kolkata,2022-07-04,147,153,213,28,18,4
Kolkata,2022-07-05,132,195,358,97,30,1
Kolkata,2022-07-06,166,243,132,89,47,2
Kolkata,2022-07-07,127,120,348,87,14,2
Kolkata,2022-07-08,145,256,213,52,8,0
Kolkata,2022-07-09,178,287,320,58,15,4
Kolkata,2022-07-10,158,208,251,92,23,2
Kolkata,2022-07-11,127,299,80,70,42,4
Kolkata,2022-07-12,163,136,86,27,25,3
Kolkata,2022-07-13,169,130,167,90,10,0
Kolkata,2022-07-14,162,94,355,58,9,1
Kolkata,2022-07-15,161,211,270,76,24,2
Kolkata,2022-07-16,148,167,375,53,39,2
Kolkata,2022-07-17,175,237,379,92,44,4
Kolkata,2022-07-18,174,230,274,95,30,2
Kolkata,2022-07-19,166,75,200,93,48,3
Kolkata,2022-07-20,177,242,177,58,39,4
Kolkata,2022-07-21,169,272,279,36,40,2
Kolkata,2022-07-22,153,83,91,46,24,2
Kolkata,2022-07-23,174,229,130,98,13,3
Kolkata,2022-07-24,138,111,307,63,47,1
Kolkata,2022-07-25,172,260,239,31,10,0
Kolkata,2022-07-26,168,271,266,49,14,3
Kolkata,2022-07-27,125,107,318,24,46,1
Kolkata,2022-07-28,128,199,209,94,44,1
Kolkata,2022-07-29,146,199,94,49,7,0
Kolkata,2022-07-30,130,181,394,28,44,0
Kolkata,2022-07-31,127,120,124,20,35,2
Kolkata,2022-08-01,166,110,215,42,41,0
Kolkata,2022-08-02,168,59,359,50,17,4
Kolkata,2022-08-03,158,282,238,82,30,1
Kolkata,2022-08-04,125,287,167,65,46,0
Kolkata,2022-08-05,150,117,155,83,39,0
Kolkata,2022-08-06,173,116,261,24,25,0
Kolkata,2022-08-07,120,263,371,79,34,1
Kolkata,2022-08-08,165,272,246,80,48,4
Kolkata,2022-08-09,148,234,326,21,20,0
Kolkata,2022-08-10,145,244,382,69,21,1
Kolkata,2022-08-11,123,85,396,88,40,4
Kolkata,2022-08-12,153,187,353,49,16,0
Kolkata,2022-08-13,167,215,348,68,39,3
Kolkata,2022-08-14,166,175,154,52,29,1
Kolkata,2022-08-15,149,152,241,57,6,2
Kolkata,2022-08-16,120,175,328,37,46,1
Kolkata,2022-08-17,173,245,150,22,37,1
Kolkata,2022-08-18,129,74,121,79,33,1
Kolkata,2022-08-19,159,233,218,91,11,0
Kolkata,2022-08-20,154,210,139,68,35,3
Kolkata,2022-08-21,177,87,128,53,45,4
Kolkata,2022-08-22,138,100,258,83,17,4
Kolkata,2022-08-23,167,99,244,28,32,4
Kolkata,2022-08-24,144,79,309,93,42,0
Kolkata,2022-08-25,140,116,202,60,35,4
Kolkata,2022-08-26,168,137,361,29,33,1
Kolkata,2022-08-27,174,159,107,97,32,0
Kolkata,2022-08-28,170,172,181,50,12,4
Kolkata,2022-08-29,133,241,365,45,28,4
Kolkata,2022-08-30,132,198,282,42,11,3
Kolkata,2022-08-31,154,288,322,92,27,3
Kolkata,2022-09-01,183,213,232,62,35,2
Kolkata,2022-09-02,159,289,241,77,43,1
Kolkata,2022-09-03,163,160,223,25,11,0
Kolkata,2022-09-04,146,285,397,81,46,1
Kolkata,2022-09-05,145,218,147,22,18,0
Kolkata,2022-09-06,150,176,307,40,41,2
Kolkata,2022-09-07,163,267,337,55,25,2
Kolkata,2022-09-08,195,295,332,76,45,4
Kolkata,2022-09-09,156,124,387,46,31,0
Kolkata,2022-09-10,174,109,247,86,22,0
Kolkata,2022-09-11,197,68,247,58,16,4
Kolkata,2022-09-12,167,294,200,70,10,4
Kolkata,2022-09-13,177,119,322,40,36,2
Kolkata,2022-09-14,178,113,328,24,17,2
Kolkata,2022-09-15,194,226,89,92,37,4
Kolkata,2022-09-16,185,185,261,69,47,4
Kolkata,2022-09-17,187,129,119,57,8,1
Kolkata,2022-09-18,183,82,90,39,40,3
Kolkata,2022-09-19,144,227,319,50,8,3
Kolkata,2022-09-20,194,266,101,24,10,3
Kolkata,2022-09-21,199,177,161,77,38,0
Kolkata,2022-09-22,163,251,208,84,13,3
Kolkata,2022-09-23,171,88,272,25,30,0
Kolkata,2022-09-24,160,96,80,46,30,4
Kolkata,2022-09-25,168,58,336,62,44,1
Kolkata,2022-09-26,185,77,169,24,46,0
Kolkata,2022-09-27,141,84,141,75,6,1
Kolkata,2022-09-28,172,66,147,31,45,1
Kolkata,2022-09-29,173,84,233,40,48,3
Kolkata,2022-09-30,154,213,209,36,22,1
Kolkata,2022-10-01,165,88,215,42,6,4
Kolkata,2022-10-02,184,70,373,66,23,0
Kolkata,2022-10-03,174,272,293,97,41,0
Kolkata,2022-10-04,171,175,371,82,49,0
Kolkata,2022-10-05,165,261,267,90,20,3
Kolkata,2022-10-06,193,90,238,63,39,4
Kolkata,2022-10-07,171,141,320,52,7,0
Kolkata,2022-10-08,179,259,314,70,37,0
Kolkata,2022-10-09,154,232,194,92,17,0
Kolkata,2022-10-10,196,183,270,42,35,0
Kolkata,2022-10-11,151,103,171,73,32,4
Kolkata,2022-10-12,162,181,227,24,9,0
Kolkata,2022-10-13,164,269,195,60,10,3
Kolkata,2022-10-14,195,259,319,42,6,1
Kolkata,2022-10-15,197,78,244,96,48,1
Kolkata,2022-10-16,182,112,212,84,37,1
Kolkata,2022-10-17,152,222,125,59,36,3
Kolkata,2022-10-18,187,140,95,68,19,4
Kolkata,2022-10-19,142,154,114,90,9,0
Kolkata,2022-10-20,150,211,355,67,18,2
Kolkata,2022-10-21,148,180,283,66,10,3
Kolkata,2022-10-22,152,139,102,58,49,1
Kolkata,2022-10-23,159,186,138,87,44,0
Kolkata,2022-10-24,198,164,232,20,44,1
Kolkata,2022-10-25,197,86,80,53,18,3
Kolkata,2022-10-26,188,55,128,35,32,3
Kolkata,2022-10-27,178,141,307,45,7,4
Kolkata,2022-10-28,182,180,188,78,15,2
Kolkata,2022-10-29,154,106,246,59,22,0
Kolkata,2022-10-30,162,269,376,65,34,3
Kolkata,2022-10-31,156,79,223,76,30,3
Kolkata,2022-11-01,245,191,391,57,11,1
Kolkata,2022-11-02,206,244,131,54,29,4
Kolkata,2022-11-03,232,163,161,34,49,2
Kolkata,2022-11-04,236,63,360,75,49,4
Kolkata,2022-11-05,201,221,230,43,12,1
Kolkata,2022-11-06,234,157,84,91,24,0
Kolkata,2022-11-07,201,107,324,20,37,4
Kolkata,2022-11-08,210,198,315,75,27,0
Kolkata,2022-11-09,198,158,277,88,6,3
Kolkata,2022-11-10,215,265,140,44,48,1
Kolkata,2022-11-11,198,87,282,51,13,4
Kolkata,2022-11-12,245,245,200,46,6,0
Kolkata,2022-11-13,227,279,241,48,30,0
Kolkata,2022-11-14,193,148,149,43,11,4
Kolkata,2022-11-15,211,201,102,47,37,1
Kolkata,2022-11-16,192,188,340,22,13,4
Kolkata,2022-11-17,198,156,82,29,34,2
Kolkata,2022-11-18,194,260,343,61,23,4
Kolkata,2022-11-19,230,160,108,91,19,0
Kolkata,2022-11-20,191,222,375,77,9,3
Kolkata,2022-11-21,223,72,348,98,45,1
Kolkata,2022-11-22,194,85,174,38,26,3
Kolkata,2022-11-23,248,206,106,52,27,4
Kolkata,2022-11-24,214,217,246,76,19,1
Kolkata,2022-11-25,249,218,396,88,6,2
Kolkata,2022-11-26,202,56,198,70,17,2
Kolkata,2022-11-27,210,72,320,91,20,4
Kolkata,2022-11-28,235,162,213,47,16,1
Kolkata,2022-11-29,239,168,102,56,29,4
Kolkata,2022-11-30,227,235,166,87,10,4
Kolkata,2022-12-01,226,273,196,71,5,0
Kolkata,2022-12-02,244,71,359,42,21,0
Kolkata,2022-12-03,222,248,214,97,10,0
Kolkata,2022-12-04,234,69,171,70,38,3
Kolkata,2022-12-05,219,74,296,30,13,2
Kolkata,2022-12-06,230,218,96,74,12,4
Kolkata,2022-12-07,192,119,152,25,36,1
Kolkata,2022-12-08,229,221,147,35,30,2
Kolkata,2022-12-09,218,249,399,69,11,4
Kolkata,2022-12-10,195,264,264,50,46,4
Kolkata,2022-12-11,216,78,352,35,5,4
Kolkata,2022-12-12,249,157,131,25,40,0
Kolkata,2022-12-13,197,149,244,34,19,4
Kolkata,2022-12-14,248,142,151,94,11,3
Kolkata,2022-12-15,244,231,128,95,9,1
Kolkata,2022-12-16,246,193,262,95,15,4
Kolkata,2022-12-17,220,138,300,64,29,4
Kolkata,2022-12-18,197,151,340,35,20,3
Kolkata,2022-12-19,227,289,109,98,48,2
Kolkata,2022-12-20,193,168,165,95,38,3
Kolkata,2022-12-21,248,116,319,95,48,4
Kolkata,2022-12-22,237,79,297,56,34,2
Kolkata,2022-12-23,218,167,82,78,43,1
Kolkata,2022-12-24,221,82,348,79,23,3
Kolkata,2022-12-25,195,243,302,50,23,3
Kolkata,2022-12-26,248,71,115,84,21,3
Kolkata,2022-12-27,243,197,134,27,10,1
Kolkata,2022-12-28,208,71,245,82,5,1
Kolkata,2022-12-29,225,216,156,91,47,0
Kolkata,2022-12-30,241,254,279,53,41,3
Kolkata,2022-12-31,245,100,156,29,31,2
Kolkata,2023-01-01,240,235,232,85,36,0
Kolkata,2023-01-02,203,58,101,53,19,4
Kolkata,2023-01-03,220,178,232,79,6,1
Kolkata,2023-01-04,232,203,375,45,46,0
Kolkata,2023-01-05,237,126,266,70,35,2
Kolkata,2023-01-06,230,181,328,57,37,1
